,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
112,"Building Smart Robots Using ROS: Design, Build, Simulate, Prototype and Control Smart Robots Using ROS, Machine Learning and React Native Platform (English Edition)","['by ', 'Robin Tommy', ', ', 'Ajithkumar Narayanan Manaparampil', ', et al.']", $29.95 ,222 pages,4.8 out of 5 stars,17 ratings,['\n            \n              80%\n            \n          '],['\n            \n              20%\n            \n          '],[],[],[],6 x 0.5 x 9 inches,9.9 ounces,English,"BPB Publications (March 24, 2022)",,/sspa/click?ie=UTF8&spc=MTo3NTQ1Mzg1NzIyNDcxMDIxOjE2NjM0NjUwMTA6c3BfbXRmOjIwMDA0OTU5OTcxNTI5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FBuilding-Smart-Robots-Using-ROS%2Fdp%2F939139227X%2Fref%3Dsr_1_129_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465010%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-129-spons%26psc%3D1
113,Unpacking AI Ethics: Practical Advances In Artificial Intelligence And Machine Learning,"['by ', 'Dr. Lance Eliot']", $28.00 ,358 pages,,,[],[],[],[],[],6 x 0.81 x 9 inches,1.06 pounds,English,"LBE Press Publishing (August 15, 2022)",,/Unpacking-Ethics-Practical-Artificial-Intelligence/dp/1957386118/ref=sr_1_201?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-201
114,"Introduction to Online Convex Optimization, second edition (Adaptive Computation and Machine Learning series)",[' '],$60.00,248 pages,,,[],[],[],[],[],6.19 x 0.66 x 9.25 inches,1 pounds,English,"The MIT Press; 2nd edition (September 6, 2022)", 978-0262046985,/Introduction-Optimization-Adaptive-Computation-Learning/dp/0262046989/ref=sr_1_202?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-202
115,"Machine Learning in Asset Pricing (Princeton Lectures in Finance, 1)",[' '],$42.99,160 pages,4.3 out of 5 stars,7 ratings,['\n            \n              81%\n            \n          '],['\n            \n              19%\n            \n          '],[],[],[],6 x 0.9 x 9.3 inches,14.1 ounces,English,"Princeton University Press (May 11, 2021)", 978-0691218700,/Machine-Learning-Pricing-Princeton-Lectures/dp/0691218706/ref=sr_1_203?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-203
116,"Deep Learning with PyTorch: Build, train, and tune neural networks using Python tools","['by ', 'Eli Stevens', ', ', 'Luca Antiga', ', et al.']",$36.26,520 pages,4.4 out of 5 stars,93 ratings,['\n            \n              72%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],7.38 x 1 x 9.25 inches,1.98 pounds,English,"Manning; 1st edition (August 4, 2020)", 978-1617295263,/Deep-Learning-PyTorch-Eli-Stevens/dp/1617295264/ref=sr_1_199?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-199
117,Learn Coding Basics in Hours with JavaScript,"['by ', 'The Tech Academy', ', ', 'Jack C. Stanley', ', et al.']", $3.99 ,119 pages,4.5 out of 5 stars,204 ratings,['\n            \n              74%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              1%\n            \n          '],8.5 x 0.27 x 11 inches,12.5 ounces,English,"Jack Stanley; 1st edition (November 17, 2017)",,/sspa/click?ie=UTF8&spc=MTo2NzAyMjkyOTM3MTY0NzU3OjE2NjM0NjUwMjg6c3BfbXRmOjIwMDAyNjcyODEzNzc0MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FLearn-Coding-Basics-Hours-JavaScript%2Fdp%2F0997326468%2Fref%3Dsr_1_161_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465028%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-161-spons%26psc%3D1
118,"Python Programming Notebook for Computer Programmers & Developers, Python / Data Analysis / For Kids / Machine Learning / Finance: A Notebook for Python Software developers","['by ', 'EnavFor Editing']", $5.95 ,110 pages,,,[],[],[],[],[],6 x 0.28 x 9 inches,7.8 ounces,English,"Independently published (January 4, 2020)",,/Programming-Notebook-Computer-Programmers-Developers/dp/1655292218/ref=sr_1_200?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-200
119,Machine Learning for Business Challenges | Machine Learning Online Course | AWS Training & Certification,"['by ', 'AWS Training & Certification']",,,4.6 out of 5 stars,,[],[],[],[],[],,,,,,/Learning-Business-Challenges-Training-Certification/dp/B09HY3RS6M/ref=sr_1_198?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-198
120,Data Cleaning and Exploration with Machine Learning: Get to grips with machine learning techniques to achieve sparkling-clean data quickly,"['by ', 'Michael Walker']",$49.99,542 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 1.23 x 9.25 inches,2.03 pounds,English,"Packt Publishing (August 26, 2022)", 978-1803241678,/Data-Cleaning-Exploration-Machine-Learning/dp/1803241675/ref=sr_1_194?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-194
121,"Machine Learning Engineering on AWS: Building, Scaling, and Securing Machine Learning Systems and MLOps Pipelines in Production","['by ', 'Joshua Arvin Lat']",$44.99,570 pages,,,[],[],[],[],[],,1.11 pounds,English,"Packt Publishing - ebooks Account (November 9, 2022)", 978-1803247595,/Machine-Learning-Engineering-AWS-Production/dp/1803247592/ref=sr_1_192?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-192
122,Practical Machine Learning for Computer Vision: End-to-End Machine Learning for Images,"['by ', 'Valliappa Lakshmanan', ', ', 'Martin Görner', ', et al.']",$52.99,482 pages,4.1 out of 5 stars,18 ratings,['\n            \n              62%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              9%\n            \n          '],[],6.93 x 1.1 x 9.06 inches,1.7 pounds,English,"O'Reilly Media; 1st edition (August 10, 2021)", 978-1098102364,/Practical-Machine-Learning-Computer-Vision/dp/1098102363/ref=sr_1_195?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-195
123,Getting Started with Amazon SageMaker Studio: Learn to build end-to-end machine learning projects in the SageMaker machine learning IDE,"['by ', 'Michael Hsieh']",$41.99,326 pages,4.8 out of 5 stars,9 ratings,['\n            \n              83%\n            \n          '],['\n            \n              17%\n            \n          '],[],[],[],7.5 x 0.74 x 9.25 inches,1.24 pounds,English,"Packt Publishing (March 31, 2022)", 978-1801070157,/Getting-Started-Amazon-SageMaker-Studio/dp/1801070156/ref=sr_1_193?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-193
124,"Python Machine Learning - Second Edition: Machine Learning and Deep Learning with Python, scikit-learn, and TensorFlow","['by ', 'Sebastian Raschka', ' and ', 'Vahid Mirjalili']",$41.99,622 pages,4.5 out of 5 stars,272 ratings,['\n            \n              69%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              5%\n            \n          '],7.5 x 1.41 x 9.25 inches,2.4 pounds,English,"Packt Publishing; 2nd edition (September 20, 2017)", 978-1787125933,/Python-Machine-Learning-scikit-learn-TensorFlow/dp/1787125939/ref=sr_1_196?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-196
125,"Instant HEPA Quiet Air Purifier, From the Makers of Instant Pot with Plasma Ion Technology for Rooms up to 1,940ft2, removes 99% of Dust, Smoke, Odors, Pollen & Pet Hair, for Bedrooms, Offices, Pearl",[],,,4.7 out of 5 stars,"2,252 ratings",['\n            \n              81%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],,,,,,/Instant-Purifier-allergens-filtration-technology/dp/B08YRZ6G1N/ref=sr_1_191?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-191
126,Machine Learning and Data Science Blueprints for Finance: From Building Trading Strategies to Robo-Advisors Using Python,"['by ', 'Hariom Tatsat', ', ', 'Sahil Puri', ', et al.']",$44.49,432 pages,4.3 out of 5 stars,51 ratings,['\n            \n              66%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              7%\n            \n          '],7 x 1 x 9.1 inches,1.45 pounds,English,"O'Reilly Media; 1st edition (December 1, 2020)", 978-1492073055,/Machine-Learning-Science-Blueprints-Finance/dp/1492073059/ref=sr_1_190?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-190
127,"The Future Is Faster Than You Think: How Converging Technologies Are Disrupting Business, Industries, and Our Lives",[' '],,,4.6 out of 5 stars,"2,542 ratings",['\n            \n              77%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              1%\n            \n          '],,,,,,/Future-Faster-Than-You-Think/dp/B07TSQF4RX/ref=sr_1_197?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-197
128,Data Engineering with Google Cloud Platform: A practical guide to operationalizing scalable data analytics systems on GCP,"['by ', 'Adi Wijaya']",$49.99,440 pages,4.6 out of 5 stars,13 ratings,['\n            \n              61%\n            \n          '],['\n            \n              39%\n            \n          '],[],[],[],7.5 x 1 x 9.25 inches,1.66 pounds,English,"Packt Publishing (March 31, 2022)", 978-1800561328,/Data-Engineering-Google-Cloud-Platform/dp/1800561326/ref=sr_1_189?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-189
129,AWS Certified Machine Learning Study Guide: Specialty (MLS-C01) Exam,"['by ', 'Shreyas Subramanian', ' and ', 'Stefan Natu']",$35.49,352 pages,4.9 out of 5 stars,18 ratings,['\n            \n              91%\n            \n          '],['\n            \n              9%\n            \n          '],[],[],[],7.3 x 0.8 x 9.1 inches,1.35 pounds,English,"Sybex; 1st edition (December 29, 2021)", 978-1119821007,/Certified-Machine-Learning-Study-Guide/dp/1119821002/ref=sr_1_188?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-188
130,"Reinforcement Learning, second edition: An Introduction (Adaptive Computation and Machine Learning series)",[' '],$66.44,552 pages,4.6 out of 5 stars,460 ratings,['\n            \n              82%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              6%\n            \n          '],7.25 x 1.48 x 9.31 inches,2.6 pounds,English,"Bradford Books; second edition (November 13, 2018)", 978-0262039246,/Reinforcement-Learning-Introduction-Adaptive-Computation/dp/0262039249/ref=sr_1_185?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-185
131,How Smart Machines Think (The MIT Press),"['by ', 'Sean Gerrish', ' and ', 'Kevin Scott']", $17.95 ,312 pages,4.2 out of 5 stars,52 ratings,['\n            \n              59%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              3%\n            \n          '],6.06 x 0.79 x 9 inches,1.1 pounds,English,"The MIT Press; Reprint edition (October 22, 2019)",,/How-Smart-Machines-Think-Press/dp/0262537974/ref=sr_1_187?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-187
132,Envisioning Information,"['by ', 'Edward R. Tufte']",$42.00,126 pages,4.6 out of 5 stars,377 ratings,['\n            \n              76%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],8.75 x 0.75 x 10.75 inches,2 pounds,English,"Graphics Pr (May 1, 1990)", 978-0961392116,/Envisioning-Information-Edward-R-Tufte/dp/0961392118/ref=sr_1_186?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-186
133,Kubeflow for Machine Learning: From Lab to Production,"['by ', 'Trevor Grant', ', ', 'Holden Karau', ', et al.']",$29.60,264 pages,4.1 out of 5 stars,44 ratings,['\n            \n              55%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              10%\n            \n          '],7 x 0.75 x 9 inches,14.8 ounces,English,"O'Reilly Media; 1st edition (November 3, 2020)", 978-1492050124,/Kubeflow-Machine-Learning-Lab-Production/dp/1492050121/ref=sr_1_184?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-184
134,Python for Data Science: A Hands-On Introduction,"['by ', 'Yuli Vasiliev']",$28.49,240 pages,4.3 out of 5 stars,6 ratings,['\n            \n              78%\n            \n          '],['\n            \n              22%\n            \n          '],[],[],[],7 x 0.71 x 9.25 inches,13 ounces,English,"No Starch Press (August 2, 2022)", 978-1718502208,/Python-Data-Science-Example-Vasiliev/dp/1718502206/ref=sr_1_182?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-182
135,Deep Learning for Coders with Fastai and PyTorch: AI Applications Without a PhD,"['by ', 'Jeremy Howard', ' and ', 'Sylvain Gugger']",$36.99,624 pages,4.8 out of 5 stars,418 ratings,['\n            \n              86%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              1%\n            \n          '],6.9 x 1.1 x 9.1 inches,2.05 pounds,English,"O'Reilly Media; 1st edition (August 11, 2020)", 978-1492045526,/Deep-Learning-Coders-fastai-PyTorch/dp/1492045527/ref=sr_1_183?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-183
136,"The Complete Recession Proof Excel, Machine Learning, Python Online Course","['by ', 'Mammoth Interactive']",,,,,[],[],[],[],[],,,,,,/Complete-Recession-Machine-Learning-Python/dp/B0B94YBTRH/ref=sr_1_175?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-175
137,"Mighty Machines: Learning, Lifting and Towing",[], $33.98 ,,4.8 out of 5 stars,27 ratings,['\n            \n              83%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              5%\n            \n          '],[],[],7.1 x 5.42 x 0.58 inches; 3.2 Ounces,,Unqualified (DTS ES 6.1),,,/Mighty-Machines-Learning-Lifting-Towing/dp/B002ZSUEPG/ref=sr_1_181?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-181
138,Tree-Based Methods for Statistical Learning in R: A Practical Introduction with Applications in R (Chapman & Hall/CRC Data Science Series),[' '],$86.32,388 pages,,,[],[],[],[],[],6.14 x 0.94 x 9.21 inches,2.01 pounds,English,"Chapman and Hall/CRC; 1st edition (June 23, 2022)", 978-0367532468,/Tree-Based-Methods-Statistical-Learning-Chapman/dp/0367532468/ref=sr_1_176?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-176
