,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
123,Pro Deep Learning with TensorFlow: A Mathematical Approach to Advanced Artificial Intelligence in Python,"['by ', 'Santanu Pattanayak']",$69.99,419 pages,4.1 out of 5 stars,32 ratings,['\n            \n              61%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              9%\n            \n          '],7.01 x 0.96 x 10 inches,17.45 pounds,English,"Apress; 1st ed. edition (December 7, 2017)", 978-1484230954,/Pro-Deep-Learning-TensorFlow-Mathematical/dp/1484230957/ref=sr_1_202?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-202
124,"Neural Networks and Deep Learning: Neural Networks & Deep Learning, Deep Learning, Blockchain Blueprint","['by ', 'Pat Nakamoto']", $22.38 ,152 pages,5.0 out of 5 stars,3 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],8.5 x 0.33 x 11.02 inches,13.1 ounces,English,"CreateSpace Independent Publishing Platform (June 30, 2018)",,/Neural-Networks-Deep-Learning-Blockchain/dp/1722149841/ref=sr_1_201?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-201
125,Foundations of Deep Reinforcement Learning: Theory and Practice in Python (Addison-Wesley Data & Analytics Series),"['by ', 'Laura Graesser', ' and ', 'Wah Loon Keng']",$45.59,416 pages,4.4 out of 5 stars,82 ratings,['\n            \n              69%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              4%\n            \n          '],6.93 x 0.71 x 9.21 inches,1.32 pounds,English,"Addison-Wesley Professional; 1st edition (December 5, 2019)", 978-0135172384,/sspa/click?ie=UTF8&spc=MTo1MDA5MTIwMzE4NDkyNDgxOjE2NjM0NjA0OTI6c3BfbXRmOjIwMDAyMTQ5NDYxMTQ5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FDeep-Reinforcement-Learning-Python-Hands%2Fdp%2F0135172381%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460492%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-129-spons%26psc%3D1
126,ARTIFICIAL INTELLIGENCE WITH MATLAB. DEEP LEARNING ARCHITECTURES,"['by ', 'Perez']",$25.99,199 pages,,,[],[],[],[],[],8.27 x 0.45 x 11.69 inches,1.35 pounds,English,"Scientific Books (May 23, 2022)", 978-1794823563,/ARTIFICIAL-INTELLIGENCE-MATLAB-LEARNING-ARCHITECTURES/dp/1794823565/ref=sr_1_193?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-193
127,Deep Learning in Bioinformatics: Techniques and Applications in Practice,"['by ', 'Habib Izadkhah']",,362 pages,,,[],[],[],[],[],,,English,"Academic Press (January 8, 2022)",,/Deep-Learning-Bioinformatics-Techniques-Applications-ebook/dp/B09Q33LHZ9/ref=sr_1_199?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-199
128,GANs in Action: Deep learning with Generative Adversarial Networks,"['by ', 'Jakub Langr', ' and ', 'Vladimir Bok']",$37.99,276 pages,4.2 out of 5 stars,33 ratings,['\n            \n              65%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              8%\n            \n          '],[],7.38 x 0.4 x 9.25 inches,1.01 pounds,English,"Manning; 1st edition (October 8, 2019)", 978-1617295560,/GANs-Action-learning-Generative-Adversarial/dp/1617295566/ref=sr_1_198?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-198
129,Automated Deep Learning Using Neural Network Intelligence: Develop and Design PyTorch and TensorFlow Models Using Python,"['by ', 'Ivan Gridin']",,480 pages,,,[],[],[],[],[],,,English,"Apress (June 20, 2022)",,/Automated-Learning-Neural-Network-Intelligence-ebook/dp/B0B4MYS1W1/ref=sr_1_197?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-197
130,"Deep Nature Play: A Guide to Wholeness, Aliveness, Creativity, and Inspired Learning","['by ', 'Joseph Bharat Cornell']", $16.95 ,148 pages,4.9 out of 5 stars,40 ratings,['\n            \n              87%\n            \n          '],['\n            \n              13%\n            \n          '],[],[],[],5.48 x 0.33 x 8.58 inches,4.8 ounces,English,"Crystal Clarity Publishers; 1st edition (February 15, 2018)",,/Deep-Nature-Play-Wholeness-Creativity/dp/1565893220/ref=sr_1_200?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-200
131,From Curiosity to Deep Learning: Personal Digital Inquiry in Grades K-5,"['by ', 'Julie Coiro', ', ', 'Elizabeth Dobler', ', et al.']",$33.06,256 pages,4.6 out of 5 stars,10 ratings,['\n            \n              73%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],8 x 0.7 x 9.9 inches,1.37 pounds,English,"Stenhouse Publishers (July 30, 2019)", 978-1625311566,/Curiosity-Deep-Learning-Personal-Digital/dp/1625311567/ref=sr_1_196?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-196
132,"Deep Learning Algorithms: Transformers, gans, encoders, cnns, rnns, and more","['by ', 'Ricardo A Calix']", $24.99 ,428 pages,3.1 out of 5 stars,2 ratings,['\n            \n              52%\n            \n          '],['\n            \n              48%\n            \n          '],[],[],[],7.5 x 0.97 x 9.25 inches,2.01 pounds,English,"Independently published (August 23, 2020)",,/Deep-Learning-Algorithms-Transformers-encoders/dp/B08GFPMFW9/ref=sr_1_195?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-195
133,Deep Learning Applications of Short-range Radars,"['by ', 'Avik Santra', ' and ', 'Souvik Hazra']",$179.00,350 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],6.2 x 1 x 9.2 inches,1.59 pounds,English,"Artech House (September 30, 2020)", 978-1630817466,/Deep-Learning-Applications-Short-range-Radars/dp/1630817465/ref=sr_1_194?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-194
134,"Manipulation, NLP, Body Language: Master Dark Psychology Guide to Deep Learning Everything About Mind Control, Persuasion, How to Analyze People, and Brainwashing","['by ', 'Joe Scott', ' and ', 'Mike Rogers']",,,4.8 out of 5 stars,107 ratings,['\n            \n              89%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              5%\n            \n          '],[],[],,, Learn how to improve your life by deepening your communication skills and how to analyze people’s nonverbal signals ,,,/Manipulation-NLP-Body-Language-Brainwashing/dp/B09J1RDD2S/ref=sr_1_192?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-192
135,"3D Point Cloud Analysis: Traditional, Deep Learning, and Explainable Machine Learning Methods","['by ', 'Shan Liu', ', ', 'Min Zhang', ', et al.']",,,3.0 out of 5 stars,2 ratings,['\n            \n              51%\n            \n          '],['\n            \n              49%\n            \n          '],[],[],[],,,English,"Springer (December 10, 2021)",,/Point-Cloud-Analysis-Traditional-Explainable-ebook/dp/B09NFK9754/ref=sr_1_191?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-191
136,Hands-On Deep Learning for IoT: Train neural network models to develop intelligent IoT applications,"['by ', 'Md. Rezaul Karim']",,310 pages,4.0 out of 5 stars,6 ratings,['\n            \n              51%\n            \n          '],['\n            \n              26%\n            \n          '],['\n            \n              23%\n            \n          '],[],[],,,English,"Packt Publishing; 1st edition (June 27, 2019)",,/Hands-Deep-Learning-IoT-applications-ebook/dp/B07TP7ZRC7/ref=sr_1_187?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-187
137,Deep Learning Cookbook: Practical Recipes to Get Started Quickly,"['by ', 'Douwe Osinga']",$37.30,251 pages,4.5 out of 5 stars,17 ratings,['\n            \n              68%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              17%\n            \n          '],[],[],7 x 0.53 x 9.19 inches,1 pounds,English,"O'Reilly Media; 1st edition (July 17, 2018)", 978-1491995846,/Deep-Learning-Cookbook-Practical-Recipes/dp/149199584X/ref=sr_1_190?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-190
138,"Deep Reinforcement Learning with Python: With PyTorch, TensorFlow and OpenAI Gym","['by ', 'Nimish Sanghi']",$36.49,404 pages,4.3 out of 5 stars,10 ratings,['\n            \n              72%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],7.01 x 0.91 x 10 inches,1.69 pounds,English,"Apress; 1st ed. edition (April 2, 2021)", 978-1484268087,/Deep-Reinforcement-Learning-Python-TensorFlow/dp/1484268083/ref=sr_1_189?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-189
139,"Deep Learning: A Technical Approach to Artificial Intelligence for Beginners, Vol. 4","['by ', 'Leonard Eddison', ' and ', 'William Bahl']",,,,,[],[],[],[],[],,,,,,/Deep-Learning-Technical-Artificial-Intelligence/dp/B07NLLJXTT/ref=sr_1_188?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-188
140,Empowering Young Children,"['by ', 'Wendy Ostroff']",$34.95,170 pages,,,[],[],[],[],[],5.98 x 0.39 x 9.02 inches,11 ounces,English,"Routledge; 1st edition (August 30, 2022)", 978-1032065069,/Empowering-Young-Children-Wendy-Ostroff/dp/1032065060/ref=sr_1_186?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-186
141,"Deep Discourse: A Framework for Cultivating Student-Led Discussions -Use Conversation to Raise Student Learning, Motivation, and Engagement in K-12 Classrooms","['by ', 'Sandi Novak', ' and ', 'Cara Slattery']",$36.95,184 pages,5.0 out of 5 stars,4 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],8.5 x 0.5 x 10.75 inches,1.15 pounds,English,"Solution Tree; Pap/Psc edition (December 30, 2016)", 978-1943874026,/Deep-Discourse-Cultivating-Student-Led-Conversation/dp/1943874026/ref=sr_1_185?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-185
142,Purposeful Play: A Teacher's Guide to Igniting Deep and Joyful Learning Across the Day,"['by ', 'Kristine Mraz', ', ', 'Alison Porcelli', ', et al.']",$28.34,184 pages,4.7 out of 5 stars,348 ratings,['\n            \n              82%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],7.4 x 0.44 x 9.3 inches,12.8 ounces,English,"Heinemann; Illustrated edition (April 1, 2016)", 978-0325077888,/Purposeful-Play-Teachers-Igniting-Learning/dp/0325077886/ref=sr_1_183?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-183
143,"Generative AI with Python and TensorFlow 2: Create images, text, and music with VAEs, GANs, LSTMs, Transformer models","['by ', 'Joseph Babcock', ' and ', 'Raghav Bali']",$37.99,488 pages,4.3 out of 5 stars,22 ratings,['\n            \n              68%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              10%\n            \n          '],[],7.5 x 1.1 x 9.25 inches,1.83 pounds,English,"Packt Publishing (April 30, 2021)", 978-1800200883,/Generative-AI-Python-TensorFlow-Transformer/dp/1800200889/ref=sr_1_182?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-182
144,DEEP LEARNING TOOLS: NEURAL NETWORKS USING MATLAB,"['by ', 'Perez']",$25.99,205 pages,,,[],[],[],[],[],8.27 x 0.47 x 11.69 inches,1.38 pounds,English,"Scientific Books (May 23, 2022)", 978-1471704437,/DEEP-LEARNING-TOOLS-NEURAL-NETWORKS/dp/1471704432/ref=sr_1_181?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-181
145,Redes Neuronales & Deep Learning (Spanish Edition),"['by ', 'Fernando Berzal']", $44.78 ,753 pages,4.3 out of 5 stars,20 ratings,['\n            \n              72%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              8%\n            \n          '],7.5 x 1.7 x 9.25 inches,3.21 pounds,Spanish,"Independently published (November 14, 2018)",,/Redes-Neuronales-Deep-Learning-Spanish/dp/1731265387/ref=sr_1_252?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460513&sprefix=deep+learnin%2Caps%2C449&sr=8-252
146,"Homeschool Lesson Planner | Weekly & Monthly | Unique Organizer, Record Book & Fun Idea Inspiration Lists","['by ', 'Deep End Learning']", $9.95 ,Blank list pages to customize,,,[],[],[],[],[],8.5 x 0.52 x 11 inches,1.47 pounds,English,"Independently published (July 11, 2022)",,/Homeschool-Planner-Monthly-Organizer-Inspiration/dp/B0B5MCSTKX/ref=sr_1_176?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-176
147,Deep Learning with R,"['by ', 'Abhijit Ghatak']",,384 pages,5.0 out of 5 stars,4 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"Springer; 1st ed. 2019 edition (April 13, 2019)",,/Deep-Learning-R-Abhijit-Ghatak-ebook/dp/B07QNDG1QF/ref=sr_1_249?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460513&sprefix=deep+learnin%2Caps%2C449&sr=8-249
148,"Embedded Deep Learning: Algorithms, Architectures and Circuits for Always-on Neural Network Processing","['by ', 'Bert Moons', ', ', 'Daniel Bankman', ', et al.']",$88.12,222 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],6.1 x 0.51 x 9.25 inches,1 pounds,English,"Springer; Softcover reprint of the original 1st ed. 2019 edition (January 19, 2019)", 978-3030075774,/Embedded-Deep-Learning-Architectures-Always/dp/303007577X/ref=sr_1_251?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460513&sprefix=deep+learnin%2Caps%2C449&sr=8-251
149,"Elements of Deep Learning for Computer Vision: Explore Deep Neural Network Architectures, PyTorch, Object Detection Algorithms, and Computer Vision Applications for Python Coders (English Edition)","['by ', 'Bharat Sikka']",,210 pages,3.6 out of 5 stars,9 ratings,['\n            \n              49%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              14%\n            \n          '],[],,,English,"BPB Publications; 1st edition (June 24, 2021)",,/Elements-Deep-Learning-Computer-Vision-ebook/dp/B097TNCSM8/ref=sr_1_248?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460513&sprefix=deep+learnin%2Caps%2C449&sr=8-248
150,Deep Learning with Keras: Introduction to Deep Learning with Keras,"['by ', 'Anthony Williams', ' and ', 'William Bahl']",,,1.9 out of 5 stars,21 ratings,['\n            \n              12%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              64%\n            \n          '],[],,,,,,/Deep-Learning-Keras-Introduction/dp/B075K21FMD/ref=sr_1_247?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460513&sprefix=deep+learnin%2Caps%2C449&sr=8-247
151,Learning Unix for OS X: Going Deep With the Terminal and Shell,"['by ', 'Dave Taylor']",$24.99,238 pages,4.4 out of 5 stars,77 ratings,['\n            \n              56%\n            \n          '],['\n            \n              32%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              8%\n            \n          '],[],7 x 0.54 x 9.19 inches,14.5 ounces,English,"O'Reilly Media; 2nd edition (February 23, 2016)", 978-1491939987,/Learning-Unix-OS-Going-Terminal/dp/1491939982/ref=sr_1_250?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460513&sprefix=deep+learnin%2Caps%2C449&sr=8-250
152,Learn Unity ML-Agents – Fundamentals of Unity Machine Learning: Incorporate new powerful ML algorithms such as Deep Reinforcement Learning for games,"['by ', 'Micheal Lanham']", $30.99 ,204 pages,2.7 out of 5 stars,5 ratings,['\n            \n              43%\n            \n          '],['\n            \n              57%\n            \n          '],[],[],[],7.5 x 0.46 x 9.25 inches,12.6 ounces,English,"Packt Publishing (June 30, 2018)",,/sspa/click?ie=UTF8&spc=MTo1NDgzOTE5NDI3NDU1NDEyOjE2NjM0NjA1MDM6c3BfbXRmOjIwMDAwNjYxNjk0NTU3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FLearn-Unity-ML-Agents-Fundamentals-Reinforcement%2Fdp%2F1789138132%2Fref%3Dsr_1_180_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460503%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-180-spons%26psc%3D1
